uniai_app             | 2026-07-18 17:13:45 - [AI] Provider selected provider=gemini model=gemini-3.1-flash-lite
uniai_app             |     u.id AS university_id,
uniai_app             |     u.name AS university_name,
uniai_app             |     u.acronym AS university_acronym,
uniai_app             |     COALESCE(dt.code, 'Not available in official data') AS degree_type_code,
uniai_app             |     COALESCE(gtr.currency, 'Not available in official data') AS currency,
uniai_app             |     COALESCE(gtr.billing_basis, 'Not available in official data') AS billing_basis,
uniai_app             |     COALESCE(gtr.scope_level, 'Not available in official data') AS scope_level,
uniai_app             |     COALESCE(gtr.academic_year, 'Not available in official data') AS academic_year,
uniai_app             |     COUNT(*) AS record_count,
uniai_app             |     COUNT(gtr.amount) AS numeric_tuition_records_used,
uniai_app             |     AVG(gtr.amount) AS average_amount,
uniai_app             |     MIN(gtr.amount) AS minimum_amount,
uniai_app             |     MAX(gtr.amount) AS maximum_amount,
uniai_app             |     COALESCE(STRING_AGG(DISTINCT s.url, ' | ' ORDER BY s.url), 'Not available in official data') AS source_urls
uniai_app             | FROM graduate_tuition_rate gtr
uniai_app             | JOIN university u ON u.id = gtr.university_id
uniai_app             | LEFT JOIN graduate_program gp ON gp.id = gtr.program_id
uniai_app             | LEFT JOIN degree_type dt ON dt.id = gp.degree_type_id
uniai_app             | LEFT JOIN source s ON s.id = gtr.source_id
uniai_app             | WHERE 1 = 1
uniai_app             | AND (? = TRUE OR gtr.university_id IN (?))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM campus c WHERE c.university_id = u.id AND LOWER(BTRIM(c.city)) = LOWER(BTRIM(?))))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM university_faculty tuition_faculty_filter WHERE LOWER(BTRIM(tuition_faculty_filter.name)) = LOWER(BTRIM(?)) AND (tuition_faculty_filter.id = gtr.faculty_id OR tuition_faculty_filter.id = gp.faculty_id)))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM university_department tuition_department_filter WHERE LOWER(BTRIM(tuition_department_filter.name)) = LOWER(BTRIM(?)) AND (tuition_department_filter.id = gtr.department_id OR tuition_department_filter.id = gp.department_id)))
uniai_app             | 
uniai_app             | GROUP BY u.id, u.name, u.acronym, dt.code, gtr.currency, gtr.billing_basis, gtr.scope_level, gtr.academic_year
uniai_app             | 
uniai_app             | ORDER BY CASE u.id WHEN 5 THEN 0 ELSE 1 END ASC, u.name ASC, dt.code ASC NULLS LAST, gtr.currency ASC, gtr.billing_basis ASC, gtr.academic_year DESC
uniai_app             | LIMIT 5
uniai_app             | ]
uniai_app             | 	at org.springframework.jdbc.support.SQLStateSQLExceptionTranslator.doTranslate(SQLStateSQLExceptionTranslator.java:134)
uniai_app             | 	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:102)
uniai_app             | 	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:111)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.translateException(JdbcTemplate.java:1548)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:688)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:731)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:751)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:803)
uniai_app             | 	at org.springframework.jdbc.core.namedparam.NamedParameterJdbcTemplate.query(NamedParameterJdbcTemplate.java:224)
uniai_app             | 	at com.uniai.chat.infrastructure.retrieval.SqlGraduateKnowledgeRetrievalAdapter.queryTuitionAggregations(SqlGraduateKnowledgeRetrievalAdapter.java:544)
uniai_app             | 	at com.uniai.chat.infrastructure.retrieval.SqlGraduateKnowledgeRetrievalAdapter.retrieveContext(SqlGraduateKnowledgeRetrievalAdapter.java:127)
uniai_app             | 	at com.uniai.chat.application.service.ChatApplicationService.sendMessage(ChatApplicationService.java:393)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
uniai_app             | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
uniai_app             | 	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
uniai_app             | 	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:359)
uniai_app             | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
uniai_app             | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:158)
uniai_app             | 	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:370)
uniai_app             | 	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:118)
uniai_app             | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
uniai_app             | 	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:719)
uniai_app             | 	at com.uniai.chat.application.service.ChatApplicationService$$SpringCGLIB$$0.sendMessage(<generated>)
uniai_app             | 	at com.uniai.chat.presentation.controller.ChatController.sendMessage(ChatController.java:43)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
uniai_app             | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
uniai_app             | 	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
uniai_app             | 	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258)
uniai_app             | 	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:190)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:117)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:934)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:853)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:86)
uniai_app             | 	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:963)
uniai_app             | 	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:866)
uniai_app             | 	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1003)
uniai_app             | 	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:903)
uniai_app             | 	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:649)
uniai_app             | 	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:874)
uniai_app             | 	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:710)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:128)
uniai_app             | 	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:110)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
uniai_app             | 	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:235)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$FilterObservation$SimpleFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:493)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:354)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator.lambda$wrapSecured$0(ObservationFilterChainDecorator.java:86)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:132)
uniai_app             | 	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:101)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:126)
uniai_app             | 	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:120)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:132)
uniai_app             | 	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:86)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:181)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at com.uniai.shared.infrastructure.jwt.JwtFilter.doFilterInternal(JwtFilter.java:81)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:110)
uniai_app             | 	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:96)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
uniai_app             | 	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
uniai_app             | 	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$0(ObservationFilterChainDecorator.java:337)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:228)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:237)
uniai_app             | 	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:195)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
uniai_app             | 	at org.springframework.web.filter.ServletRequestPathFilter.doFilter(ServletRequestPathFilter.java:52)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
uniai_app             | 	at org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebSecurityConfiguration.java:317)
uniai_app             | 	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:355)
uniai_app             | 	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:272)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.ServerHttpObservationFilter.doFilterInternal(ServerHttpObservationFilter.java:110)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:199)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:165)
uniai_app             | 	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:77)
uniai_app             | 	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)
uniai_app             | 	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:113)
uniai_app             | 	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:83)
uniai_app             | 	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:72)
uniai_app             | 	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:341)
uniai_app             | 	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:397)
uniai_app             | 	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
uniai_app             | 	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
uniai_app             | 	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1778)
uniai_app             | 	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
uniai_app             | 	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:946)
uniai_app             | 	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:480)
uniai_app             | 	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:57)
uniai_app             | 	at java.base/java.lang.Thread.run(Thread.java:840)
uniai_app             | Caused by: org.postgresql.util.PSQLException: ERROR: could not determine data type of parameter $3
uniai_app             | 	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2736)
uniai_app             | 	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:2421)
uniai_app             | 	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:372)
uniai_app             | 	at org.postgresql.jdbc.PgStatement.executeInternal(PgStatement.java:525)
uniai_app             | 	at org.postgresql.jdbc.PgStatement.execute(PgStatement.java:435)
uniai_app             | 	at org.postgresql.jdbc.PgPreparedStatement.executeWithFlags(PgPreparedStatement.java:196)
uniai_app             | 	at org.postgresql.jdbc.PgPreparedStatement.executeQuery(PgPreparedStatement.java:139)
uniai_app             | 	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery(ProxyPreparedStatement.java:52)
uniai_app             | 	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery(HikariProxyPreparedStatement.java)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.lambda$query$0(JdbcTemplate.java:737)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:669)
uniai_app             | 	... 149 common frames omitted
uniai_app             | 2026-07-18 17:15:24 - [CHAT] Request failed userId=1 chatId=33 durationMs=1327 reason=PreparedStatementCallback; bad SQL grammar [SELECT
uniai_app             |     u.id AS university_id,
uniai_app             |     u.name AS university_name,
uniai_app             |     u.acronym AS university_acronym,
uniai_app             |     COALESCE(dt.code, 'Not available in official data') AS degree_type_code,
uniai_app             |     COALESCE(gtr.currency, 'Not available in official data') AS currency,
uniai_app             |     COALESCE(gtr.billing_basis, 'Not available in official data') AS billing_basis,
uniai_app             |     COALESCE(gtr.scope_level, 'Not available in official data') AS scope_level,
uniai_app             |     COALESCE(gtr.academic_year, 'Not available in official data') AS academic_year,
uniai_app             |     COUNT(*) AS record_count,
uniai_app             |     COUNT(gtr.amount) AS numeric_tuition_records_used,
uniai_app             |     AVG(gtr.amount) AS average_amount,
uniai_app             |     MIN(gtr.amount) AS minimum_amount,
uniai_app             |     MAX(gtr.amount) AS maximum_amount,
uniai_app             |     COALESCE(STRING_AGG(DISTINCT s.url, ' | ' ORDER BY s.url), 'Not available in official data') AS source_urls
uniai_app             | FROM graduate_tuition_rate gtr
uniai_app             | JOIN university u ON u.id = gtr.university_id
uniai_app             | LEFT JOIN graduate_program gp ON gp.id = gtr.program_id
uniai_app             | LEFT JOIN degree_type dt ON dt.id = gp.degree_type_id
uniai_app             | LEFT JOIN source s ON s.id = gtr.source_id
uniai_app             | WHERE 1 = 1
uniai_app             | AND (? = TRUE OR gtr.university_id IN (?))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM campus c WHERE c.university_id = u.id AND LOWER(BTRIM(c.city)) = LOWER(BTRIM(?))))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM university_faculty tuition_faculty_filter WHERE LOWER(BTRIM(tuition_faculty_filter.name)) = LOWER(BTRIM(?)) AND (tuition_faculty_filter.id = gtr.faculty_id OR tuition_faculty_filter.id = gp.faculty_id)))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM university_department tuition_department_filter WHERE LOWER(BTRIM(tuition_department_filter.name)) = LOWER(BTRIM(?)) AND (tuition_department_filter.id = gtr.department_id OR tuition_department_filter.id = gp.department_id)))
uniai_app             | 
uniai_app             | GROUP BY u.id, u.name, u.acronym, dt.code, gtr.currency, gtr.billing_basis, gtr.scope_level, gtr.academic_year
uniai_app             | 
uniai_app             | ORDER BY CASE u.id WHEN 5 THEN 0 ELSE 1 END ASC, u.name ASC, dt.code ASC NULLS LAST, gtr.currency ASC, gtr.billing_basis ASC, gtr.academic_year DESC
uniai_app             | LIMIT 5
uniai_app             | ]
uniai_app             | org.springframework.jdbc.BadSqlGrammarException: PreparedStatementCallback; bad SQL grammar [SELECT
uniai_app             |     u.id AS university_id,
uniai_app             |     u.name AS university_name,
uniai_app             |     u.acronym AS university_acronym,
uniai_app             |     COALESCE(dt.code, 'Not available in official data') AS degree_type_code,
uniai_app             |     COALESCE(gtr.currency, 'Not available in official data') AS currency,
uniai_app             |     COALESCE(gtr.billing_basis, 'Not available in official data') AS billing_basis,
uniai_app             |     COALESCE(gtr.scope_level, 'Not available in official data') AS scope_level,
uniai_app             |     COALESCE(gtr.academic_year, 'Not available in official data') AS academic_year,
uniai_app             |     COUNT(*) AS record_count,
uniai_app             |     COUNT(gtr.amount) AS numeric_tuition_records_used,
uniai_app             |     AVG(gtr.amount) AS average_amount,
uniai_app             |     MIN(gtr.amount) AS minimum_amount,
uniai_app             |     MAX(gtr.amount) AS maximum_amount,
uniai_app             |     COALESCE(STRING_AGG(DISTINCT s.url, ' | ' ORDER BY s.url), 'Not available in official data') AS source_urls
uniai_app             | FROM graduate_tuition_rate gtr
uniai_app             | JOIN university u ON u.id = gtr.university_id
uniai_app             | LEFT JOIN graduate_program gp ON gp.id = gtr.program_id
uniai_app             | LEFT JOIN degree_type dt ON dt.id = gp.degree_type_id
uniai_app             | LEFT JOIN source s ON s.id = gtr.source_id
uniai_app             | WHERE 1 = 1
uniai_app             | AND (? = TRUE OR gtr.university_id IN (?))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM campus c WHERE c.university_id = u.id AND LOWER(BTRIM(c.city)) = LOWER(BTRIM(?))))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM university_faculty tuition_faculty_filter WHERE LOWER(BTRIM(tuition_faculty_filter.name)) = LOWER(BTRIM(?)) AND (tuition_faculty_filter.id = gtr.faculty_id OR tuition_faculty_filter.id = gp.faculty_id)))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM university_department tuition_department_filter WHERE LOWER(BTRIM(tuition_department_filter.name)) = LOWER(BTRIM(?)) AND (tuition_department_filter.id = gtr.department_id OR tuition_department_filter.id = gp.department_id)))
uniai_app             | 
uniai_app             | GROUP BY u.id, u.name, u.acronym, dt.code, gtr.currency, gtr.billing_basis, gtr.scope_level, gtr.academic_year
uniai_app             | 
uniai_app             | ORDER BY CASE u.id WHEN 5 THEN 0 ELSE 1 END ASC, u.name ASC, dt.code ASC NULLS LAST, gtr.currency ASC, gtr.billing_basis ASC, gtr.academic_year DESC
uniai_app             | LIMIT 5
uniai_app             | ]
uniai_app             | 	at org.springframework.jdbc.support.SQLStateSQLExceptionTranslator.doTranslate(SQLStateSQLExceptionTranslator.java:134)
uniai_app             | 	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:102)
uniai_app             | 	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:111)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.translateException(JdbcTemplate.java:1548)
